,en_src_mac_icmp,en_src_mac_tcp,en_src_mac_udp,en_src_ip_icmp,en_src_ip_tcp,en_src_ip_udp,en_dst_mac_icmp,en_dst_mac_tcp,en_dst_mac_udp,en_dst_ip_icmp,en_dst_ip_tcp,en_dst_ip_udp,q_total_pkts,q_pkts_icmp,q_pkts_tcp,q_pkts_udp,tempo_medio_icmp,tempo_medio_tcp,tempo_medio_udp,valor_distinto_mac_src_icmp,valor_distinto_mac_dst_icmp,valor_distinto_mac_src_tcp,valor_distinto_mac_dst_tcp,valor_distinto_mac_src_udp,valor_distinto_mac_dst_udp,valor_distinto_ip_src_icmp,valor_distinto_ip_dst_icmp,valor_distinto_ip_src_tcp,valor_distinto_ip_dst_tcp,valor_distinto_ip_src_udp,valor_distinto_ip_dst_udp,total_length_min_icmp,total_length_max_icmp,total_length_media_icmp,total_length_mediana_icmp,total_length_desvio_padrao_icmp,total_length_soma_icmp,total_length_min_tcp,total_length_max_tcp,total_length_media_tcp,total_length_mediana_tcp,total_length_desvio_padrao_tcp,total_length_soma_tcp,total_length_min_udp,total_length_max_udp,total_length_media_udp,total_length_mediana_udp,total_length_desvio_padrao_udp,total_length_soma_udp,e_src_port_tcp,e_dst_port_tcp,e_src_port_udp,e_dst_port_udp,valor_distinto_src_port_tcp,valor_distinto_dst_port_tcp,valor_distinto_src_port_udp,valor_distinto_dst_port_udp,soma_tcp_syn,soma_tcp_fin,soma_tcp_rst,soma_tcp_ack,soma_tcp_urg,e_ttl_icmp,e_ttl_tcp,e_ttl_udp,valor_distinto_ttl_icmp,valor_distinto_ttl_tcp,valor_distinto_ttl_udp,ratio_icmp_total,ratio_tcp_total,ratio_udp_total,rótulo
1869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,12,12,0,0,0.7022732727272728,-1,-1,1,1,0,0,0,0,1,12,0,0,0,0,28,28,28.0,28.0,0.0,336,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,DDOS_ICMP
1871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8,8,0,0,0.5018914285714287,-1,-1,1,1,0,0,0,0,1,8,0,0,0,0,28,28,28.0,28.0,0.0,224,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,DDOS_ICMP
1872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8,8,0,0,1.2221905714285715,-1,-1,1,1,0,0,0,0,1,8,0,0,0,0,28,28,28.0,28.0,0.0,224,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,DDOS_ICMP
1874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16,16,0,0,0.5021094,-1,-1,1,1,0,0,0,0,1,16,0,0,0,0,28,28,28.0,28.0,0.0,448,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,DDOS_ICMP
1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8,8,0,0,1.222443142857143,-1,-1,1,1,0,0,0,0,1,8,0,0,0,0,28,28,28.0,28.0,0.0,224,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,DDOS_ICMP
1876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,18,18,0,0,0.5020668235294119,-1,-1,1,1,0,0,0,0,1,18,0,0,0,0,28,28,28.0,28.0,0.0,504,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,DDOS_ICMP
1877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8,8,0,0,1.226132,-1,-1,1,1,0,0,0,0,1,8,0,0,0,0,28,28,28.0,28.0,0.0,224,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,DDOS_ICMP
1878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,18,18,0,0,0.5021216470588236,-1,-1,1,1,0,0,0,0,1,18,0,0,0,0,28,28,28.0,28.0,0.0,504,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,DDOS_ICMP
1879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,7,7,0,0,0.5020348333333332,-1,-1,1,1,0,0,0,0,1,7,0,0,0,0,28,28,28.0,28.0,0.0,196,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,DDOS_ICMP
1880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,7,7,0,0,1.1428748333333334,-1,-1,1,1,0,0,0,0,1,7,0,0,0,0,28,28,28.0,28.0,0.0,196,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,DDOS_ICMP
1881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,14,14,0,0,0.6887749230769231,-1,-1,1,1,0,0,0,0,1,14,0,0,0,0,28,28,28.0,28.0,0.0,392,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,DDOS_ICMP
1882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,13,13,0,0,0.7232958333333332,-1,-1,1,1,0,0,0,0,1,13,0,0,0,0,28,28,28.0,28.0,0.0,364,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,DDOS_ICMP
1883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16,16,0,0,0.3018863333333333,-1,-1,1,1,0,0,0,0,1,16,0,0,0,0,28,28,28.0,28.0,0.0,448,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,DDOS_ICMP
1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27,27,0,0,0.30182800000000004,-1,-1,1,1,0,0,0,0,1,27,0,0,0,0,28,28,28.0,28.0,0.0,756,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,DDOS_ICMP
1885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,3,3,0,0,0.300693,-1,-1,1,1,0,0,0,0,1,3,0,0,0,0,28,28,28.0,28.0,0.0,84,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,DDOS_ICMP
1886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,5,5,0,0,0.10151525,-1,-1,1,1,0,0,0,0,1,5,0,0,0,0,28,28,28.0,28.0,0.0,140,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,DDOS_ICMP
1887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,25,25,0,0,0.10162045833333333,-1,-1,1,1,0,0,0,0,1,25,0,0,0,0,28,28,28.0,28.0,0.0,700,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,DDOS_ICMP
1888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,50,50,0,0,0.10162289795918364,-1,-1,1,1,0,0,0,0,1,50,0,0,0,0,28,28,28.0,28.0,0.0,1400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,DDOS_ICMP
1889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,44,44,0,0,0.1015686279069767,-1,-1,1,1,0,0,0,0,1,44,0,0,0,0,28,28,28.0,28.0,0.0,1232,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,DDOS_ICMP
1890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999996,0.0,0.0,39,39,0,0,0.23427426315789474,-1,-1,1,1,0,0,0,0,1,39,0,0,0,0,28,28,28.0,28.0,0.0,1092,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,DDOS_ICMP
1891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,89,89,0,0,0.10153778409090912,-1,-1,1,1,0,0,0,0,1,89,0,0,0,0,28,28,28.0,28.0,0.0,2492,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,DDOS_ICMP
1892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,3,3,0,0,0.101609,-1,-1,1,1,0,0,0,0,1,3,0,0,0,0,28,28,28.0,28.0,0.0,84,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,DDOS_ICMP
1893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,10,10,0,0,0.08164455555555555,-1,-1,1,1,0,0,0,0,1,10,0,0,0,0,28,28,28.0,28.0,0.0,280,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,DDOS_ICMP
1894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,30,30,0,0,0.08149175862068968,-1,-1,1,1,0,0,0,0,1,30,0,0,0,0,28,28,28.0,28.0,0.0,840,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,DDOS_ICMP
1895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,60,60,0,0,0.08152344067796612,-1,-1,1,1,0,0,0,0,1,60,0,0,0,0,28,28,28.0,28.0,0.0,1680,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,DDOS_ICMP
1896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,65,65,0,0,0.081526625,-1,-1,1,1,0,0,0,0,1,65,0,0,0,0,28,28,28.0,28.0,0.0,1820,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,DDOS_ICMP
1897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,49,49,0,0,0.1865981666666667,-1,-1,1,1,0,0,0,0,1,49,0,0,0,0,28,28,28.0,28.0,0.0,1372,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,DDOS_ICMP
1898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,96,96,0,0,0.08153447368421055,-1,-1,1,1,0,0,0,0,1,96,0,0,0,0,28,28,28.0,28.0,0.0,2688,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,DDOS_ICMP
1900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23,23,0,0,0.2905083636363636,-1,-1,1,1,0,0,0,0,1,23,0,0,0,0,28,28,28.0,28.0,0.0,644,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,DDOS_ICMP
1901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,64,64,0,0,0.14172560317460317,-1,-1,1,1,0,0,0,0,1,64,0,0,0,0,28,28,28.0,28.0,0.0,1792,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,DDOS_ICMP
1902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,73,73,0,0,0.061460597222222225,-1,-1,1,1,0,0,0,0,1,73,0,0,0,0,28,28,28.0,28.0,0.0,2044,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,DDOS_ICMP
1903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,120,120,0,0,0.06143107563025208,-1,-1,1,1,0,0,0,0,1,120,0,0,0,0,28,28,28.0,28.0,0.0,3360,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,DDOS_ICMP
1904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,82,82,0,0,0.061419716049382726,-1,-1,1,1,0,0,0,0,1,82,0,0,0,0,28,28,28.0,28.0,0.0,2296,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,DDOS_ICMP
1905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000004,0.0,0.0,68,68,0,0,0.06149135820895522,-1,-1,1,1,0,0,0,0,1,68,0,0,0,0,28,28,28.0,28.0,0.0,1904,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,DDOS_ICMP
1906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,25,25,0,0,0.2518768333333334,-1,-1,1,1,0,0,0,0,1,25,0,0,0,0,28,28,28.0,28.0,0.0,700,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,DDOS_ICMP
1907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40,40,0,0,0.041477897435897436,-1,-1,1,1,0,0,0,0,1,40,0,0,0,0,28,28,28.0,28.0,0.0,1120,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,DDOS_ICMP
1908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,60,60,0,0,0.04140691525423728,-1,-1,1,1,0,0,0,0,1,60,0,0,0,0,28,28,28.0,28.0,0.0,1680,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,DDOS_ICMP
1909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,80,80,0,0,0.04151212658227849,-1,-1,1,1,0,0,0,0,1,80,0,0,0,0,28,28,28.0,28.0,0.0,2240,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,DDOS_ICMP
1910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,100,100,0,0,0.04150633333333331,-1,-1,1,1,0,0,0,0,1,100,0,0,0,0,28,28,28.0,28.0,0.0,2800,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,DDOS_ICMP
1911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,120,120,0,0,0.04148315966386556,-1,-1,1,1,0,0,0,0,1,120,0,0,0,0,28,28,28.0,28.0,0.0,3360,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,DDOS_ICMP
1912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000004,0.0,0.0,140,140,0,0,0.041489165467625905,-1,-1,1,1,0,0,0,0,1,140,0,0,0,0,28,28,28.0,28.0,0.0,3920,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,DDOS_ICMP
1913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,142,142,0,0,0.04148782269503547,-1,-1,1,1,0,0,0,0,1,142,0,0,0,0,28,28,28.0,28.0,0.0,3976,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,DDOS_ICMP
1914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000004,0.0,0.0,95,95,0,0,0.09513955319148942,-1,-1,1,1,0,0,0,0,1,95,0,0,0,0,28,28,28.0,28.0,0.0,2660,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,DDOS_ICMP
1915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,103,103,0,0,0.041452127450980376,-1,-1,1,1,0,0,0,0,1,103,0,0,0,0,28,28,28.0,28.0,0.0,2884,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,DDOS_ICMP
1916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,200,200,0,0,0.04149063819095477,-1,-1,1,1,0,0,0,0,1,200,0,0,0,0,28,28,28.0,28.0,0.0,5600,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,DDOS_ICMP
1917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,104,104,0,0,0.04148498058252428,-1,-1,1,1,0,0,0,0,1,104,0,0,0,0,28,28,28.0,28.0,0.0,2912,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,DDOS_ICMP
1918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,116,116,0,0,0.041508530434782594,-1,-1,1,1,0,0,0,0,1,116,0,0,0,0,28,28,28.0,28.0,0.0,3248,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,DDOS_ICMP
1919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40,40,0,0,0.1508293333333334,-1,-1,1,1,0,0,0,0,1,40,0,0,0,0,28,28,28.0,28.0,0.0,1120,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,DDOS_ICMP
1920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,60,60,0,0,0.021482593220338988,-1,-1,1,1,0,0,0,0,1,60,0,0,0,0,28,28,28.0,28.0,0.0,1680,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,DDOS_ICMP
1921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,82,82,0,0,0.08400401234567902,-1,-1,1,1,0,0,0,0,1,82,0,0,0,0,28,28,28.0,28.0,0.0,2296,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,DDOS_ICMP
1922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,184,184,0,0,0.04908562841530053,-1,-1,1,1,0,0,0,0,1,184,0,0,0,0,28,28,28.0,28.0,0.0,5152,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,DDOS_ICMP
1923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,184,184,0,0,0.04905280874316935,-1,-1,1,1,0,0,0,0,1,184,0,0,0,0,28,28,28.0,28.0,0.0,5152,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,DDOS_ICMP
1924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,184,184,0,0,0.049050475409836064,-1,-1,1,1,0,0,0,0,1,184,0,0,0,0,28,28,28.0,28.0,0.0,5152,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,DDOS_ICMP
1925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,184,184,0,0,0.049051213114754105,-1,-1,1,1,0,0,0,0,1,184,0,0,0,0,28,28,28.0,28.0,0.0,5152,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,DDOS_ICMP
1926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,185,185,0,0,0.04880147826086954,-1,-1,1,1,0,0,0,0,1,185,0,0,0,0,28,28,28.0,28.0,0.0,5180,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,DDOS_ICMP
1927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,184,184,0,0,0.04905946448087435,-1,-1,1,1,0,0,0,0,1,184,0,0,0,0,28,28,28.0,28.0,0.0,5152,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,DDOS_ICMP
1928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,183,183,0,0,0.04926770329670329,-1,-1,1,1,0,0,0,0,1,183,0,0,0,0,28,28,28.0,28.0,0.0,5124,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,DDOS_ICMP
